224 10 28
 166.78464    4.76148   -3.44867   -3.39914   -7.52961   -7.75962   -4.63933   -8.94014   -5.45039 2128.00010 1866.99897 1600.00143 1345.00007 1116.00045  879.00118  668.99948  509.99987  393.00054  314.99978  252.00009  222.00030  218.99966  216.00073  210.00126    0.01247    0.00184  -35.24837  497.91330 
 166.78454    4.75939   -3.44877   -3.39940   -7.52930   -7.76062   -4.64051   -8.94220   -5.45014 2127.99941 1867.00073 1600.00070 1345.00082 1116.00022  879.00151  669.00029  509.99984  392.99991  315.00043  252.00065  222.00129  218.99918  216.00100  210.00136    0.01047    0.00048  -35.24721  497.26384 
 166.78163    4.77560   -3.44968   -3.39803   -7.53425   -7.76463   -4.64881   -8.93969   -5.45215 2127.99651 1867.01072 1600.00626 1345.00704 1115.98817  879.00643  669.00625  510.00166  392.99919  315.00044  252.00550  222.01093  218.99532  215.99555  210.00369    0.02267    0.00041  -35.25097  503.06814 
 166.78654    4.76150   -3.44895   -3.40002   -7.52697   -7.76073   -4.64084   -8.94032   -5.44882 2127.99896 1867.00111 1600.00038 1344.99927 1115.99943  879.00170  669.00141  510.00135  393.00075  315.00027  252.00086  222.00062  219.00026  215.99885  210.00131    0.01186    0.00073  -35.24772  498.12356 
 166.78467    4.76041   -3.44841   -3.39950   -7.52955   -7.76101   -4.64132   -8.94282   -5.44881 2127.99916 1867.00031 1599.99949 1345.00079 1115.99784  878.99996  668.99957  509.99965  393.00010  315.00016  252.00056  221.99941  219.00063  215.99960  209.99906    0.01147    0.00053  -35.24752  497.58401 
 166.78512    4.76028   -3.45020   -3.39983   -7.53067   -7.75980   -4.63998   -8.93962   -5.45045 2128.00035 1867.00025 1600.00005 1345.00001 1116.00031  879.00040  668.99937  509.99979  392.99954  314.99994  252.00090  222.00039  219.00004  215.99968  209.99986    0.01058   -0.00014  -35.24691  497.87005 
 166.78777    4.76617   -3.45172   -3.39914   -7.52593   -7.75975   -4.64028   -8.94433   -5.44157 2127.99374 1867.00345 1600.00512 1344.99819 1116.00241  879.00125  669.00194  509.99903  393.00060  315.00582  251.99870  221.99959  219.00216  216.00154  209.99698    0.01469   -0.00174  -35.24736  500.08586 
 166.78614    4.76104   -3.44975   -3.39974   -7.53024   -7.76002   -4.63970   -8.93986   -5.45028 2128.00018 1867.00010 1599.99938 1344.99870 1115.99897  879.00052  668.99916  510.00083  392.99941  315.00051  251.99961  222.00034  218.99981  216.00013  210.00127    0.00949   -0.00093  -35.24730  498.03800 
 166.78462    4.76000   -3.44828   -3.40046   -7.52877   -7.76055   -4.63946   -8.94205   -5.45025 2128.00106 1866.99952 1600.00010 1345.00081 1116.00050  879.00215  669.00024  510.00087  392.99986  314.99970  251.99949  222.00004  218.99922  216.00128  210.00005    0.01058    0.00111  -35.24771  497.52870 
 166.77095    4.78450   -3.44076   -3.38614   -7.53219   -7.77417   -4.65280   -8.95406   -5.46070 2127.99979 1866.98549 1600.01606 1344.99946 1116.00211  879.01183  668.99682  509.99389  392.98561  314.98614  252.00345  221.99090  219.01146  216.01226  209.97983    0.01494    0.00866  -35.25186  502.93101 
 166.78363    4.75983   -3.44810   -3.39939   -7.52697   -7.75944   -4.63966   -8.94184   -5.45223 2128.00038 1866.99867 1599.99987 1345.00040 1115.99890  879.00255  668.99976  509.99987  393.00037  315.00000  251.99861  222.00065  218.99867  216.00139  210.00095    0.01167    0.00007  -35.24655  497.28453 
 166.78632    4.76103   -3.45096   -3.40023   -7.52953   -7.76011   -4.64016   -8.94035   -5.44972 2128.00101 1867.00015 1599.99916 1344.99983 1116.00157  879.00162  668.99937  509.99995  392.99919  315.00021  251.99969  221.99955  219.00002  215.99935  209.99949    0.01107    0.00090  -35.24631  498.32058 
 166.78209    4.75938   -3.45729   -3.39653   -7.53369   -7.76050   -4.64200   -8.94331   -5.45125 2127.99758 1867.00195 1599.99887 1344.99809 1115.99973  878.99766  668.99566  510.00776  392.99520  314.99442  252.01373  222.01188  218.99816  215.99656  210.00479    0.01433    0.00557  -35.24831  498.31684 
 166.78540    4.76132   -3.44980   -3.39961   -7.53065   -7.76016   -4.63969   -8.93865   -5.44895 2128.00060 1866.99994 1599.99953 1345.00002 1115.99941  878.99954  669.00133  510.00001  393.00092  314.99950  252.00118  222.00040  218.99926  216.00051  210.00064    0.00960   -0.00085  -35.24621  498.12282 
 166.78614    4.76171   -3.45129   -3.39815   -7.53042   -7.76054   -4.63819   -8.94103   -5.44914 2128.00172 1866.99956 1599.99946 1344.99917 1115.99979  879.00199  668.99885  510.00118  392.99954  315.00032  251.99860  222.00161  219.00059  216.00141  210.00206    0.00997    0.00028  -35.24905  498.27095 
 166.78565    4.75977   -3.44975   -3.39946   -7.52849   -7.76197   -4.64055   -8.93975   -5.44930 2127.99914 1867.00116 1599.99976 1345.00030 1115.99814  879.00191  669.00038  510.00052  393.00092  315.00205  251.99971  222.00006  219.00081  215.99908  210.00194    0.01210   -0.00024  -35.24745  497.57268 
 166.78234    4.76255   -3.44996   -3.40025   -7.52800   -7.75897   -4.64077   -8.94202   -5.45276 2127.99927 1866.99959 1599.99659 1344.99614 1115.99709  879.00080  668.99760  509.99885  392.99974  315.00291  252.00077  221.99989  218.99810  216.00017  209.99936    0.01200   -0.00018  -35.24625  498.69361 
 166.78613    4.75540   -3.44250   -3.40338   -7.53304   -7.76958   -4.63828   -8.93455   -5.43959 2127.99537 1866.99932 1600.00539 1345.01159 1116.00079  878.99725  668.99876  510.00130  393.00283  314.98923  251.99622  222.00420  218.99872  216.00376  209.99863    0.01315    0.00215  -35.24251  495.36586 
 166.78343    4.75992   -3.44987   -3.40021   -7.53037   -7.75838   -4.63986   -8.93978   -5.44897 2128.00117 1866.99981 1599.99976 1344.99840 1116.00208  878.99975  668.99955  510.00034  393.00034  315.00039  251.99989  222.00161  218.99889  216.00087  210.00102    0.01082    0.00010  -35.24738  497.73954 
 166.78408    4.75643   -3.45244   -3.40013   -7.53043   -7.75837   -4.63898   -8.94595   -5.45139 2127.99578 1866.99969 1599.99981 1345.00285 1115.99742  878.99680  669.00008  509.99934  393.00449  315.00202  251.99678  222.00021  219.00091  215.99783  210.00232    0.01216   -0.00078  -35.24894  496.94481 
 166.78576    4.75820   -3.45664   -3.39598   -7.53463   -7.75821   -4.64179   -8.95536   -5.45629 2127.99785 1866.99316 1599.98452 1344.99018 1115.99675  879.00449  669.00964  509.99757  393.00347  314.99159  251.98970  222.00929  219.01668  215.99873  209.98555    0.02687    0.00165  -35.24543  497.70245 
 166.78537    4.76006   -3.45063   -3.39997   -7.52957   -7.76003   -4.64108   -8.94103   -5.44978 2128.00010 1866.99836 1599.99896 1344.99996 1116.00080  878.99845  668.99979  510.00036  393.00064  314.99953  251.99970  222.00109  218.99850  215.99970  209.99990    0.01070    0.00092  -35.24691  497.90575 
 166.79143    4.77042   -3.44782   -3.39643   -7.52566   -7.76044   -4.64952   -8.95703   -5.43730 2127.98987 1866.99544 1600.00122 1345.00439 1115.98924  878.99449  668.99363  510.00545  392.99948  315.00912  252.00406  221.99599  219.00436  216.01218  209.99522    0.01915   -0.00720  -35.25084  500.67519 
 166.78118    4.76353   -3.42841   -3.38331   -7.52061   -7.73995   -4.62389   -8.94513   -5.43292 2128.02018 1867.00296 1600.00662 1345.01717 1116.01998  878.97083  668.97955  509.98934  392.99819  314.99774  251.99962  222.02254  218.98729  215.99650  209.99946    0.01919    0.01394  -35.26696  492.63964 
 166.78645    4.75913   -3.43814   -3.39419   -7.53454   -7.76573   -4.64014   -8.93586   -5.44604 2128.00030 1867.00302 1599.99918 1345.00080 1116.00567  879.00030  669.00286  510.00451  393.00158  315.00024  251.99118  221.99223  218.99205  216.00348  210.00110    0.01394   -0.00509  -35.23798  494.62045 
 166.78020    4.76166   -3.45769   -3.39560   -7.53266   -7.75976   -4.64724   -8.95207   -5.45924 2127.98949 1867.00771 1599.97379 1344.99199 1116.00732  878.99075  668.99284  509.99487  392.99022  315.01009  251.99103  222.00149  219.00003  215.99785  209.97967    0.02141    0.01165  -35.25784  499.11615 
 166.79627    4.76150   -3.44474   -3.38962   -7.53787   -7.75606   -4.63946   -8.92768   -5.44483 2127.99903 1866.99879 1599.99545 1344.99094 1116.00040  879.00427  668.99442  510.00556  392.99182  315.01812  251.99699  221.99331  218.98821  216.00047  210.00792    0.01445    0.00249  -35.25640  495.86392 
 166.78534    4.76074   -3.45034   -3.40079   -7.52928   -7.75996   -4.64009   -8.94068   -5.45002 2127.99993 1867.00015 1600.00007 1345.00035 1116.00064  878.99944  669.00202  509.99917  392.99958  315.00083  251.99990  221.99975  219.00009  216.00000  210.00015    0.01020    0.00007  -35.24611  498.19412 
 166.78352    4.76105   -3.44300   -3.40014   -7.52380   -7.76063   -4.63572   -8.94369   -5.45206 2128.00217 1866.99661 1600.00213 1345.00251 1116.00085  879.00929  669.00001  510.00282  392.99998  314.99846  252.00077  222.00387  218.99703  216.00578  210.00007    0.01598    0.00028  -35.24926  496.88034 
 166.78317    4.76122   -3.45069   -3.40097   -7.52915   -7.76026   -4.64326   -8.94107   -5.44989 2128.00026 1867.00034 1600.00102 1345.00235 1115.99984  878.99900  668.99983  510.00063  393.00086  314.99804  252.00027  221.99909  218.99896  216.00105  209.99984    0.01179    0.00109  -35.24563  498.50457 
 166.77976    4.76082   -3.45309   -3.40355   -7.53254   -7.75933   -4.64116   -8.93791   -5.45275 2127.99849 1867.00142 1600.00569 1344.99891 1116.00003  878.99687  668.99798  510.00052  393.00093  315.00241  252.00130  221.99959  218.99752  216.00246  210.00129    0.01032   -0.00059  -35.24744  499.12219 
 166.78431    4.75363   -3.44360   -3.40039   -7.52945   -7.75876   -4.64288   -8.94390   -5.44760 2128.00217 1866.99955 1599.99828 1344.99927 1116.00295  878.99986  668.99546  509.99842  392.99728  315.00061  251.99708  222.00555  219.00462  216.00178  209.99411    0.01577   -0.00511  -35.25257  494.59962 
 166.78497    4.76119   -3.44980   -3.39966   -7.53106   -7.76037   -4.63958   -8.93986   -5.45015 2127.99940 1866.99995 1599.99957 1344.99907 1116.00075  878.99942  668.99909  510.00071  392.99963  314.99955  252.00181  221.99990  218.99875  215.99900  209.99874    0.01092   -0.00021  -35.24817  498.08484 
 166.78208    4.76498   -3.45162   -3.40562   -7.53276   -7.75872   -4.63628   -8.93906   -5.43997 2128.00320 1867.00303 1600.00213 1344.99475 1116.00653  879.00219  668.99788  510.00301  393.00110  315.01135  251.99908  222.00366  219.00333  216.00000  209.98983    0.01345    0.00444  -35.24832  500.54712 
 166.78062    4.76040   -3.44926   -3.39838   -7.52832   -7.76044   -4.64128   -8.93619   -5.44901 2128.00285 1866.99820 1599.99974 1345.00093 1115.99987  878.99733  669.00119  509.99852  393.00496  315.00133  251.99979  221.99825  218.99743  216.00018  209.99932    0.01392    0.00193  -35.24593  497.55663 
 166.78561    4.75823   -3.45069   -3.39884   -7.53139   -7.75925   -4.63997   -8.93681   -5.44790 2128.00045 1867.00134 1599.99976 1344.99988 1116.00233  879.00051  668.99604  509.99968  392.99988  315.00167  252.00030  221.99948  218.99870  215.99840  210.00328    0.01174   -0.00033  -35.24541  497.09806 
 166.78469    4.76037   -3.44958   -3.40033   -7.53049   -7.76001   -4.64071   -8.93946   -5.44959 2127.99971 1867.00018 1599.99993 1344.99955 1116.00018  878.99940  669.00038  510.00024  393.00009  315.00073  251.99969  221.99973  218.99996  216.00005  210.00053    0.01098    0.00045  -35.24665  497.88049 
 166.78227    4.75738   -3.44424   -3.39703   -7.53447   -7.75494   -4.64946   -8.92968   -5.45051 2128.00246 1866.99984 1600.00169 1344.99700 1115.99402  879.00127  669.00467  509.99366  392.99845  315.01246  252.00722  221.99720  219.00735  215.99696  210.00802    0.01701   -0.00306  -35.25339  495.61231 
 166.78475    4.76009   -3.45051   -3.39991   -7.53028   -7.75948   -4.64004   -8.94051   -5.45015 2127.99990 1867.00030 1600.00103 1344.99985 1116.00073  879.00051  668.99961  509.99952  393.00042  315.00002  252.00084  221.99978  219.00014  215.99944  209.99971    0.01015   -0.00042  -35.24677  497.87008 
 166.78591    4.76121   -3.44927   -3.39917   -7.52984   -7.75952   -4.63992   -8.94075   -5.45001 2127.99988 1866.99911 1599.99974 1345.00041 1115.99912  879.00022  668.99980  510.00109  393.00007  315.00073  252.00064  222.00134  219.00040  216.00074  209.99855    0.01156   -0.00061  -35.24772  497.93659 
 166.78726    4.76094   -3.45179   -3.40075   -7.52869   -7.76348   -4.64224   -8.93760   -5.45389 2128.00031 1867.00038 1600.00108 1345.00160 1116.00106  879.00181  669.00240  509.99984  393.00028  314.99912  252.00093  221.99842  219.00225  216.00182  210.00056    0.00996    0.00144  -35.24631  498.54630 
 166.78606    4.76103   -3.45435   -3.40319   -7.52824   -7.75986   -4.64206   -8.94142   -5.45278 2127.99846 1867.00051 1600.00371 1345.00049 1115.99759  879.00030  669.00031  510.00017  392.99953  314.99748  252.00125  222.00066  219.00226  215.99772  210.00110    0.00994    0.00219  -35.25143  499.37372 
 166.78548    4.76058   -3.44940   -3.39935   -7.52957   -7.75970   -4.63996   -8.94079   -5.45084 2128.00001 1867.00159 1599.99845 1344.99954 1116.00032  878.99926  669.00078  509.99948  392.99954  315.00028  252.00074  222.00020  218.99855  216.00080  210.00138    0.01056   -0.00092  -35.24711  497.76500 
 166.80538    4.77544   -3.40536   -3.42093   -7.56417   -7.72862   -4.62595   -8.92936   -5.45907 2127.99831 1867.01206 1599.98508 1345.00691 1116.01675  878.98054  668.96727  510.03077  392.98772  314.96046  251.98059  222.04502  218.97982  215.97525  210.02279    0.04471   -0.01240  -35.24205  497.96334 
 166.78590    4.76278   -3.45072   -3.39987   -7.52743   -7.76290   -4.63944   -8.93976   -5.45112 2127.99799 1867.00261 1600.00384 1345.00113 1115.99945  878.99992  668.99805  510.00010  392.99980  315.00108  252.00093  222.00203  218.99912  215.99971  209.99883    0.01190    0.00224  -35.24582  498.82520 
 166.78616    4.76323   -3.44777   -3.40143   -7.53017   -7.75786   -4.63890   -8.93978   -5.44944 2127.99818 1866.99989 1600.00028 1344.99758 1115.99778  878.99713  668.99912  510.00146  393.00166  315.00051  252.00001  222.00079  219.00022  216.00086  210.00143    0.01229    0.00079  -35.24877  498.69641 
 166.78742    4.76048   -3.45114   -3.39854   -7.52946   -7.75171   -4.63404   -8.94037   -5.44063 2128.00148 1866.99967 1600.00134 1344.99487 1116.00201  879.00307  669.00012  509.99891  393.00204  315.00388  252.00099  221.99462  218.99183  215.99490  209.99456    0.01560   -0.00696  -35.26020  497.80004 
 166.78804    4.76494   -3.44647   -3.40120   -7.53159   -7.75912   -4.63613   -8.93736   -5.44934 2127.99927 1866.99862 1599.99930 1344.99714 1116.00360  878.99877  668.99545  510.00028  392.99799  314.99875  252.00121  221.99997  218.99840  215.99987  209.99920    0.01325   -0.00093  -35.24772  498.98384 
 166.78443    4.75991   -3.45253   -3.40140   -7.52981   -7.76430   -4.64670   -8.94410   -5.45122 2128.00082 1867.00066 1600.00090 1345.00752 1115.99863  878.99924  669.00066  510.00353  393.00000  314.99013  251.99695  222.00200  219.00242  216.00300  209.99574    0.01303    0.00539  -35.24784  498.49348 
 166.78403    4.76076   -3.45019   -3.40090   -7.52914   -7.76068   -4.64035   -8.94191   -5.44803 2127.99935 1867.00127 1600.00131 1345.00095 1116.00055  878.99935  668.99995  509.99910  392.99914  315.00078  251.99922  221.99999  219.00103  216.00020  210.00068    0.01133    0.00055  -35.24654  498.19538 
 166.78432    4.76079   -3.44918   -3.39969   -7.52964   -7.75951   -4.64142   -8.93964   -5.44972 2127.99926 1866.99988 1600.00032 1344.99958 1116.00070  879.00039  669.00160  509.99987  393.00045  315.00047  252.00012  222.00005  218.99898  215.99953  210.00065    0.01156   -0.00026  -35.24689  497.87808 
 166.78463    4.76224   -3.45237   -3.39739   -7.53128   -7.75521   -4.63826   -8.94041   -5.45266 2127.99569 1867.00002 1599.99582 1345.00171 1115.99854  879.00090  669.00254  510.00595  393.00310  315.00102  251.99608  221.99977  219.00203  215.99385  210.00025    0.01190    0.00107  -35.24703  498.53228 
 166.78292    4.76115   -3.44938   -3.40403   -7.53155   -7.75554   -4.64756   -8.93838   -5.44913 2128.00033 1867.00218 1600.00122 1345.00043 1115.99607  878.99827  669.00368  509.99730  392.99880  315.00391  252.00318  221.99532  219.00423  215.99704  209.99924    0.01417   -0.00001  -35.25096  498.78038 
 166.78531    4.76116   -3.45034   -3.39977   -7.52982   -7.76127   -4.64058   -8.94062   -5.45026 2127.99982 1866.99915 1600.00110 1344.99993 1116.00094  879.00056  668.99979  509.99910  392.99940  314.99899  251.99995  221.99941  219.00104  216.00066  209.99881    0.01063    0.00174  -35.24752  498.19832 
 166.78433    4.75704   -3.44866   -3.40033   -7.52926   -7.76603   -4.64030   -8.93944   -5.45106 2127.99862 1866.99930 1600.00136 1345.00326 1115.99792  879.00367  668.99804  510.00169  393.00043  315.00289  251.99943  221.99914  219.00160  216.00190  210.00507    0.01281    0.00236  -35.24744  496.56774 
 166.79025    4.75774   -3.44727   -3.40224   -7.53474   -7.75569   -4.63921   -8.94199   -5.45478 2127.99697 1866.99571 1600.00071 1344.99688 1116.00546  878.99836  669.00085  510.00404  392.99943  314.99732  251.99573  222.00499  218.99426  215.99276  210.00132    0.01330    0.00007  -35.24807  496.83367 
 166.78686    4.76158   -3.44813   -3.40113   -7.52876   -7.75972   -4.63930   -8.93925   -5.45148 2127.99895 1866.99979 1599.99854 1344.99814 1116.00309  878.99988  668.99791  509.99915  393.00068  315.00059  252.00190  221.99792  219.00018  215.99956  209.99812    0.01151    0.00083  -35.24753  498.14340 
 166.77680    4.76372   -3.45065   -3.40485   -7.52115   -7.75263   -4.64549   -8.92506   -5.45535 2128.00351 1866.99310 1599.99934 1344.99935 1115.99753  878.99777  668.99637  509.99728  393.01140  315.00385  252.00171  221.99112  219.00101  216.00333  209.99027    0.01586    0.00287  -35.24766  499.98268 
 166.78453    4.76011   -3.44886   -3.40020   -7.52937   -7.75966   -4.63946   -8.93977   -5.45009 2128.00120 1866.99993 1600.00049 1344.99966 1115.99991  879.00046  668.99940  510.00077  393.00042  314.99978  251.99920  221.99979  219.00055  216.00035  209.99987    0.00992   -0.00069  -35.24685  497.62695 
 166.78772    4.75844   -3.45480   -3.40021   -7.53335   -7.76132   -4.64120   -8.95107   -5.45124 2127.99815 1866.98864 1599.99297 1344.99990 1116.00256  878.98750  668.99576  510.00730  392.99811  314.99706  252.00311  222.00510  218.98941  215.99779  209.99845    0.01344    0.00191  -35.24456  498.09961 
 166.78841    4.76330   -3.43607   -3.41509   -7.52905   -7.76223   -4.64524   -8.96143   -5.45024 2127.99912 1867.00384 1599.99748 1344.99132 1116.00832  878.99797  669.00115  509.99878  392.99485  314.99276  251.99650  221.99877  218.99541  215.99647  210.00276    0.01154    0.00712  -35.25122  498.76544 
 166.78510    4.76775   -3.45255   -3.40349   -7.52880   -7.76768   -4.64049   -8.93810   -5.44773 2127.99576 1867.00719 1600.00116 1344.99680 1116.00286  879.00195  669.00007  510.00450  392.99258  314.99631  252.00086  221.99649  219.00019  216.00473  209.99503    0.01146    0.00371  -35.25989  501.44985 
 166.78649    4.76029   -3.45047   -3.39930   -7.53003   -7.76176   -4.63945   -8.93992   -5.45001 2127.99933 1867.00007 1600.00053 1345.00094 1115.99991  878.99958  669.00088  509.99953  392.99941  314.99973  252.00015  221.99976  218.99937  216.00024  210.00068    0.01084    0.00026  -35.24694  497.82860 
 166.78654    4.75048   -3.43886   -3.40544   -7.53764   -7.75357   -4.64780   -8.94177   -5.46440 2127.99194 1866.99642 1600.00019 1344.99970 1116.00116  879.00324  669.01130  510.00500  392.99765  315.00609  251.99447  221.99884  219.00208  215.99846  209.99516    0.01588   -0.00184  -35.24038  493.53833 
 166.79064    4.76094   -3.44873   -3.42301   -7.54847   -7.73581   -4.68712   -8.91333   -5.44852 2128.00065 1866.99697 1600.02636 1345.02131 1115.99088  878.99322  669.02168  510.01027  393.02331  315.01544  252.01913  221.96879  219.03610  215.98357  209.97133    0.02702    0.01591  -35.26407  502.07852 
 166.78513    4.76938   -3.44436   -3.39817   -7.53528   -7.75463   -4.63373   -8.93508   -5.45128 2127.99251 1866.98637 1600.00445 1344.99461 1115.98877  878.98371  668.99658  510.00350  393.01125  315.00978  251.99547  221.99878  219.00450  216.00089  210.01363    0.01776    0.01019  -35.24849  499.68467 
 166.78672    4.76064   -3.44648   -3.39974   -7.53108   -7.75954   -4.63902   -8.94045   -5.44932 2128.00001 1867.00031 1599.99842 1344.99748 1116.00064  878.99980  668.99770  510.00042  392.99815  314.99923  252.00330  222.00032  218.99986  216.00082  209.99804    0.01072   -0.00078  -35.24750  497.32823 
 166.76496    4.75219   -3.43781   -3.41210   -7.55376   -7.75640   -4.64036   -8.91290   -5.44174 2128.00345 1866.99961 1600.01657 1345.00503 1116.00364  878.99958  669.00168  509.97912  393.00583  314.99960  252.01962  221.99807  219.01526  215.99033  209.99064    0.03237   -0.00165  -35.23733  494.71536 
 166.78699    4.76093   -3.45146   -3.40092   -7.52886   -7.75884   -4.64004   -8.94346   -5.44901 2127.99863 1867.00208 1599.99821 1344.99933 1116.00116  878.99834  668.99971  509.99792  392.99963  314.99827  251.99995  221.99908  218.99787  216.00204  209.99876    0.01127    0.00181  -35.24718  498.46839 
 166.78508    4.76036   -3.44955   -3.39981   -7.52804   -7.75799   -4.64079   -8.94082   -5.45155 2127.99968 1866.99924 1599.99911 1344.99946 1115.99994  879.00056  669.00036  509.99822  393.00072  315.00077  252.00098  221.99932  218.99865  216.00022  210.00011    0.01084   -0.00098  -35.24468  497.79468 
 166.79977    4.76910   -3.45133   -3.39488   -7.52698   -7.75678   -4.64029   -8.93781   -5.44933 2127.99157 1866.99689 1599.99713 1344.99131 1116.00367  879.00063  669.00286  510.00335  393.00313  315.00402  252.00641  222.00540  218.99824  215.99952  210.00163    0.01431   -0.00514  -35.25055  500.41585 
 166.78415    4.76021   -3.45125   -3.40096   -7.53081   -7.76046   -4.64077   -8.94008   -5.45033 2128.00012 1866.99988 1599.99943 1344.99874 1116.00108  879.00158  669.00106  509.99987  393.00077  314.99916  252.00015  221.99883  218.99938  215.99934  209.99992    0.01041   -0.00078  -35.24578  498.20171 
 166.78456    4.76047   -3.44994   -3.39929   -7.52962   -7.76047   -4.64028   -8.94189   -5.45048 2128.00000 1866.99886 1600.00166 1344.99908 1116.00072  879.00107  669.00023  509.99761  392.99926  314.99971  251.99969  221.99897  219.00055  216.00164  209.99913    0.00986    0.00020  -35.24652  497.81431 
 166.78337    4.75839   -3.44891   -3.40010   -7.52885   -7.76218   -4.64020   -8.94004   -5.44794 2127.99711 1867.00306 1600.00304 1345.00121 1115.99954  879.00157  669.00133  509.99661  392.99915  315.00017  252.00031  221.99953  218.99588  215.99905  210.00070    0.01154    0.00088  -35.24480  497.03680 
 166.78290    4.76299   -3.44824   -3.40340   -7.53041   -7.76135   -4.63990   -8.94429   -5.44968 2128.00068 1867.00217 1600.00150 1345.00082 1116.00066  878.99974  668.99931  510.00065  393.00127  315.00056  252.00066  222.00081  218.99941  216.00119  210.00075    0.01153    0.00164  -35.24616  499.00103 
 166.79823    4.76786   -3.45690   -3.38284   -7.53825   -7.75314   -4.64946   -8.92766   -5.44136 2128.02050 1866.97868 1600.00674 1345.02410 1116.00440  879.00179  669.00439  509.99925  392.99342  314.98827  252.00110  221.99701  218.97764  216.00124  209.98995    0.01416   -0.00101  -35.26126  499.25976 
